"Code","Class","Brand","Description","SourceFile"
"B0304","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0305","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0306","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0307","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0308","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0309","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B030A","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B030B","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B030C","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B030D","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B030E","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B030F","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0310","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0311","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0312","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0313","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0314","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0315","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0316","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0317","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0318","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0319","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B031A","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B031B","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B031C","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B031D","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B031E","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B031F","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0320","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0321","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0322","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0323","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0324","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0325","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0326","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0327","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0328","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0329","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B032A","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B032B","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B032C","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B032D","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B032E","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B032F","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0330","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0331","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0332","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0333","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0334","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0335","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0336","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0337","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0338","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0339","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B033A","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B033B","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B033C","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B033D","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B033E","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B033F","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0340","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0341","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0342","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0343","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0344","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0345","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0346","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0347","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0348","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0349","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B034A","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B034B","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B034C","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B034D","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B034E","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B034F","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0350","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0351","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0352","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0353","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0354","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0355","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0356","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0357","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0358","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0359","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B035A","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B035B","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B035C","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B035D","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B035E","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B035F","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0360","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0361","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0362","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0363","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0364","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0365","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0366","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0367","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0368","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0369","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B036A","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B036B","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B036C","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B036D","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B036E","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B036F","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0370","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0371","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0372","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0373","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0374","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0375","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0376","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0377","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0378","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0379","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B037A","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B037B","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B037C","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B037D","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B037E","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B037F","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0380","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0381","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0382","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0383","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0384","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0385","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0386","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0387","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0388","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0389","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B038A","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B038B","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B038C","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B038D","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B038E","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B038F","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0390","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0391","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0392","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0393","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0394","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0395","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0396","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0397","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0398","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0399","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B039A","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B039B","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B039C","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B039D","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B039E","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B039F","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0400","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0401","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0402","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0403","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0404","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0405","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0406","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0407","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0408","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0409","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B040A","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B040B","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B040C","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B040D","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B040E","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B040F","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0410","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0411","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0412","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0413","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0414","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
"B0415","B","Lexus","ISO/SAE Reserved","base\All Lexus OBD2 Codes List (5)\All Lexus OBD2 Codes List - Nieizviestnyi.txt"
